# Source File: event_3813702_da880469-2471-45c2-ae44-d1251e636076.gsdata
# Data Type:   GS Data
# Record Count: 2100
# Format: dateTime (epoch ms), dateTime (UTC ISO), x, y, z
dateTime,dateTimeISO,x,y,z
1785331295380,2026-07-29T13:21:35.380Z,-25,-136,964
1785331295390,2026-07-29T13:21:35.390Z,-164,-121,935
1785331295400,2026-07-29T13:21:35.400Z,-73,-100,858
1785331295410,2026-07-29T13:21:35.410Z,122,-40,855
1785331295420,2026-07-29T13:21:35.420Z,-159,-41,778
1785331295430,2026-07-29T13:21:35.430Z,-164,-77,931
1785331295440,2026-07-29T13:21:35.440Z,-164,-77,931
1785331295450,2026-07-29T13:21:35.450Z,125,-151,1109
1785331295460,2026-07-29T13:21:35.460Z,308,-155,1110
1785331295470,2026-07-29T13:21:35.470Z,82,-120,764
1785331295480,2026-07-29T13:21:35.480Z,-135,-83,675
1785331295490,2026-07-29T13:21:35.490Z,-205,-81,570
1785331295500,2026-07-29T13:21:35.500Z,-38,-94,641
1785331295510,2026-07-29T13:21:35.510Z,-77,-149,833
1785331295520,2026-07-29T13:21:35.520Z,56,-149,1364
1785331295530,2026-07-29T13:21:35.530Z,-83,-165,1231
1785331295540,2026-07-29T13:21:35.540Z,62,-130,1004
1785331295550,2026-07-29T13:21:35.550Z,-120,-84,728
1785331295560,2026-07-29T13:21:35.560Z,-53,6,777
1785331295570,2026-07-29T13:21:35.570Z,-7,7,879
1785331295580,2026-07-29T13:21:35.580Z,-206,-43,756
1785331295590,2026-07-29T13:21:35.590Z,-206,-43,756
1785331295600,2026-07-29T13:21:35.600Z,-11,-237,1181
1785331295610,2026-07-29T13:21:35.610Z,-11,-237,1181
1785331295620,2026-07-29T13:21:35.620Z,-12,-254,1155
1785331295630,2026-07-29T13:21:35.630Z,-140,-202,984
1785331295640,2026-07-29T13:21:35.640Z,-121,-123,871
1785331295650,2026-07-29T13:21:35.650Z,-30,-88,920
1785331295660,2026-07-29T13:21:35.660Z,-20,-37,976
1785331295670,2026-07-29T13:21:35.670Z,-64,-19,911
1785331295680,2026-07-29T13:21:35.680Z,-256,-125,1107
1785331295690,2026-07-29T13:21:35.690Z,-231,-212,1190
1785331295700,2026-07-29T13:21:35.700Z,92,-234,1284
1785331295710,2026-07-29T13:21:35.710Z,15,-254,1166
1785331295720,2026-07-29T13:21:35.720Z,-155,-114,993
1785331295730,2026-07-29T13:21:35.730Z,-117,-114,952
1785331295740,2026-07-29T13:21:35.740Z,-156,-85,924
1785331295750,2026-07-29T13:21:35.750Z,-181,-85,906
1785331295760,2026-07-29T13:21:35.760Z,-126,-128,1037
1785331295770,2026-07-29T13:21:35.770Z,-203,-212,1053
1785331295780,2026-07-29T13:21:35.780Z,-220,-301,1023
1785331295790,2026-07-29T13:21:35.790Z,52,-219,1079
1785331295800,2026-07-29T13:21:35.800Z,52,-219,1079
1785331295810,2026-07-29T13:21:35.810Z,109,-163,985
1785331295820,2026-07-29T13:21:35.820Z,-113,-127,919
1785331295830,2026-07-29T13:21:35.830Z,98,-95,978
1785331295840,2026-07-29T13:21:35.840Z,-25,-83,874
1785331295850,2026-07-29T13:21:35.850Z,-29,-112,866
1785331295860,2026-07-29T13:21:35.860Z,-102,-211,900
1785331295870,2026-07-29T13:21:35.870Z,-102,-211,900
1785331295880,2026-07-29T13:21:35.880Z,18,-321,1023
1785331295890,2026-07-29T13:21:35.890Z,45,-362,1014
1785331295900,2026-07-29T13:21:35.900Z,71,-296,926
1785331295910,2026-07-29T13:21:35.910Z,-32,-199,829
1785331295920,2026-07-29T13:21:35.920Z,-220,-62,670
1785331295930,2026-07-29T13:21:35.930Z,-186,-30,682
1785331295940,2026-07-29T13:21:35.940Z,-68,-33,753
1785331295950,2026-07-29T13:21:35.950Z,5,-94,900
1785331295960,2026-07-29T13:21:35.960Z,-3,-320,911
1785331295970,2026-07-29T13:21:35.970Z,88,-330,983
1785331295980,2026-07-29T13:21:35.980Z,-30,-343,844
1785331295990,2026-07-29T13:21:35.990Z,-81,-284,832
1785331296000,2026-07-29T13:21:36.000Z,9,-170,902
1785331296010,2026-07-29T13:21:36.010Z,-74,-121,823
1785331296020,2026-07-29T13:21:36.020Z,-231,-122,796
1785331296030,2026-07-29T13:21:36.030Z,1,-98,917
1785331296040,2026-07-29T13:21:36.040Z,31,-240,1107
1785331296050,2026-07-29T13:21:36.050Z,-124,-335,1102
1785331296060,2026-07-29T13:21:36.060Z,-88,-368,1153
1785331296070,2026-07-29T13:21:36.070Z,-193,-302,1154
1785331296080,2026-07-29T13:21:36.080Z,-152,-152,983
1785331296090,2026-07-29T13:21:36.090Z,-152,-152,983
1785331296100,2026-07-29T13:21:36.100Z,-166,-84,958
1785331296110,2026-07-29T13:21:36.110Z,-166,-84,958
1785331296120,2026-07-29T13:21:36.120Z,-132,-205,856
1785331296130,2026-07-29T13:21:36.130Z,-119,-256,921
1785331296140,2026-07-29T13:21:36.140Z,-122,-301,1032
1785331296150,2026-07-29T13:21:36.150Z,-30,-284,1341
1785331296160,2026-07-29T13:21:36.160Z,-153,-225,1119
1785331296170,2026-07-29T13:21:36.170Z,-67,-150,996
1785331296180,2026-07-29T13:21:36.180Z,4,-113,1024
1785331296190,2026-07-29T13:21:36.190Z,-98,-88,865
1785331296200,2026-07-29T13:21:36.200Z,-102,-56,812
1785331296210,2026-07-29T13:21:36.210Z,-270,-96,856
1785331296220,2026-07-29T13:21:36.220Z,-134,-164,1138
1785331296230,2026-07-29T13:21:36.230Z,-67,-221,1337
1785331296240,2026-07-29T13:21:36.240Z,58,-181,1026
1785331296250,2026-07-29T13:21:36.250Z,-261,-118,782
1785331296260,2026-07-29T13:21:36.260Z,-139,-11,918
1785331296270,2026-07-29T13:21:36.270Z,-139,-11,918
1785331296280,2026-07-29T13:21:36.280Z,-43,-26,798
1785331296290,2026-07-29T13:21:36.290Z,-40,-37,697
1785331296300,2026-07-29T13:21:36.300Z,-143,-41,753
1785331296310,2026-07-29T13:21:36.310Z,-106,-71,958
1785331296320,2026-07-29T13:21:36.320Z,0,-16,1254
1785331296330,2026-07-29T13:21:36.330Z,0,-16,1254
1785331296340,2026-07-29T13:21:36.340Z,-171,69,871
1785331296350,2026-07-29T13:21:36.350Z,-22,43,799
1785331296360,2026-07-29T13:21:36.360Z,-68,47,714
1785331296370,2026-07-29T13:21:36.370Z,-154,17,723
1785331296380,2026-07-29T13:21:36.380Z,-97,-14,959
1785331296390,2026-07-29T13:21:36.390Z,-202,-73,1138
1785331296400,2026-07-29T13:21:36.400Z,-60,38,1072
1785331296410,2026-07-29T13:21:36.410Z,-60,38,1072
1785331296420,2026-07-29T13:21:36.420Z,-17,218,700
1785331296430,2026-07-29T13:21:36.430Z,-114,475,886
1785331296440,2026-07-29T13:21:36.440Z,13,330,1000
1785331296450,2026-07-29T13:21:36.450Z,-264,333,825
1785331296460,2026-07-29T13:21:36.460Z,-203,178,888
1785331296470,2026-07-29T13:21:36.470Z,-337,-95,1042
1785331296480,2026-07-29T13:21:36.480Z,130,-283,794
1785331296490,2026-07-29T13:21:36.490Z,-820,-242,912
1785331296500,2026-07-29T13:21:36.500Z,1062,79,1139
1785331296510,2026-07-29T13:21:36.510Z,1469,415,1862
1785331296520,2026-07-29T13:21:36.520Z,-1624,508,573
1785331296530,2026-07-29T13:21:36.530Z,382,410,945
1785331296540,2026-07-29T13:21:36.540Z,-1088,412,307
1785331296550,2026-07-29T13:21:36.550Z,-1371,-260,1274
1785331296560,2026-07-29T13:21:36.560Z,1227,220,1828
1785331296570,2026-07-29T13:21:36.570Z,-1952,-8,945
1785331296580,2026-07-29T13:21:36.580Z,-1656,1258,596
1785331296590,2026-07-29T13:21:36.590Z,-1656,1258,596
1785331296600,2026-07-29T13:21:36.600Z,-914,1378,585
1785331296610,2026-07-29T13:21:36.610Z,-678,692,1085
1785331296620,2026-07-29T13:21:36.620Z,290,179,1006
1785331296630,2026-07-29T13:21:36.630Z,1590,163,1973
1785331296640,2026-07-29T13:21:36.640Z,-844,671,81
1785331296650,2026-07-29T13:21:36.650Z,184,581,797
1785331296660,2026-07-29T13:21:36.660Z,-1007,261,1957
1785331296670,2026-07-29T13:21:36.670Z,-2414,3,439
1785331296680,2026-07-29T13:21:36.680Z,1010,527,1079
1785331296690,2026-07-29T13:21:36.690Z,-1969,34,165
1785331296700,2026-07-29T13:21:36.700Z,15,-129,2313
1785331296710,2026-07-29T13:21:36.710Z,-970,623,38
1785331296720,2026-07-29T13:21:36.720Z,351,1232,-540
1785331296730,2026-07-29T13:21:36.730Z,-351,1623,172
1785331296740,2026-07-29T13:21:36.740Z,-351,1623,172
1785331296750,2026-07-29T13:21:36.750Z,639,871,1677
1785331296760,2026-07-29T13:21:36.760Z,639,871,1677
1785331296770,2026-07-29T13:21:36.770Z,1535,1124,1770
1785331296780,2026-07-29T13:21:36.780Z,-2940,756,41
1785331296790,2026-07-29T13:21:36.790Z,-419,1498,819
1785331296800,2026-07-29T13:21:36.800Z,-419,1498,819
1785331296810,2026-07-29T13:21:36.810Z,-875,1478,810
1785331296820,2026-07-29T13:21:36.820Z,-1323,264,1387
1785331296830,2026-07-29T13:21:36.830Z,-2566,-136,-710
1785331296840,2026-07-29T13:21:36.840Z,940,-213,905
1785331296850,2026-07-29T13:21:36.850Z,-929,-57,466
1785331296860,2026-07-29T13:21:36.860Z,-929,-57,466
1785331296870,2026-07-29T13:21:36.870Z,1483,1317,1567
1785331296880,2026-07-29T13:21:36.880Z,1483,1317,1567
1785331296890,2026-07-29T13:21:36.890Z,-185,1530,711
1785331296900,2026-07-29T13:21:36.900Z,-766,419,1072
1785331296910,2026-07-29T13:21:36.910Z,-933,434,984
1785331296920,2026-07-29T13:21:36.920Z,354,735,1358
1785331296930,2026-07-29T13:21:36.930Z,-675,676,791
1785331296940,2026-07-29T13:21:36.940Z,525,1010,1441
1785331296950,2026-07-29T13:21:36.950Z,-414,641,710
1785331296960,2026-07-29T13:21:36.960Z,-361,58,351
1785331296970,2026-07-29T13:21:36.970Z,-246,-394,849
1785331296980,2026-07-29T13:21:36.980Z,-548,-563,819
1785331296990,2026-07-29T13:21:36.990Z,-139,-75,1067
1785331297000,2026-07-29T13:21:37.000Z,-184,192,992
1785331297010,2026-07-29T13:21:37.010Z,-184,192,992
1785331297020,2026-07-29T13:21:37.020Z,-317,233,696
1785331297030,2026-07-29T13:21:37.030Z,128,385,535
1785331297040,2026-07-29T13:21:37.040Z,128,385,535
1785331297050,2026-07-29T13:21:37.050Z,-390,-250,1926
1785331297060,2026-07-29T13:21:37.060Z,95,-1076,1083
1785331297070,2026-07-29T13:21:37.070Z,-1843,-901,394
1785331297080,2026-07-29T13:21:37.080Z,1362,-804,1691
1785331297090,2026-07-29T13:21:37.090Z,-1155,-830,920
1785331297100,2026-07-29T13:21:37.100Z,-386,-711,1001
1785331297110,2026-07-29T13:21:37.110Z,-110,-981,1028
1785331297120,2026-07-29T13:21:37.120Z,-1274,-1326,459
1785331297130,2026-07-29T13:21:37.130Z,-94,-802,551
1785331297140,2026-07-29T13:21:37.140Z,-986,-469,842
1785331297150,2026-07-29T13:21:37.150Z,-723,-695,814
1785331297160,2026-07-29T13:21:37.160Z,-786,-1094,1032
1785331297170,2026-07-29T13:21:37.170Z,-607,-1186,1126
1785331297180,2026-07-29T13:21:37.180Z,-847,-1244,965
1785331297190,2026-07-29T13:21:37.190Z,-650,-1195,963
1785331297200,2026-07-29T13:21:37.200Z,-338,-560,978
1785331297210,2026-07-29T13:21:37.210Z,-338,-560,978
1785331297220,2026-07-29T13:21:37.220Z,-442,-269,1085
1785331297230,2026-07-29T13:21:37.230Z,880,-227,1339
1785331297240,2026-07-29T13:21:37.240Z,0,-1051,1021
1785331297250,2026-07-29T13:21:37.250Z,-529,-1213,828
1785331297260,2026-07-29T13:21:37.260Z,-77,-1604,1082
1785331297270,2026-07-29T13:21:37.270Z,-657,-1292,1084
1785331297280,2026-07-29T13:21:37.280Z,473,-1032,1195
1785331297290,2026-07-29T13:21:37.290Z,896,-72,1362
1785331297300,2026-07-29T13:21:37.300Z,896,-72,1362
1785331297310,2026-07-29T13:21:37.310Z,-373,2,1020
1785331297320,2026-07-29T13:21:37.320Z,359,-408,1418
1785331297330,2026-07-29T13:21:37.330Z,16,-632,1157
1785331297340,2026-07-29T13:21:37.340Z,-259,-564,952
1785331297350,2026-07-29T13:21:37.350Z,-378,-538,530
1785331297360,2026-07-29T13:21:37.360Z,-357,-465,634
1785331297370,2026-07-29T13:21:37.370Z,-385,-449,655
1785331297380,2026-07-29T13:21:37.380Z,-357,-124,730
1785331297390,2026-07-29T13:21:37.390Z,-816,42,1403
1785331297400,2026-07-29T13:21:37.400Z,-730,130,1496
1785331297410,2026-07-29T13:21:37.410Z,-730,130,1496
1785331297420,2026-07-29T13:21:37.420Z,-128,131,1141
1785331297430,2026-07-29T13:21:37.430Z,-332,136,722
1785331297440,2026-07-29T13:21:37.440Z,-260,322,1050
1785331297450,2026-07-29T13:21:37.450Z,-464,443,1170
1785331297460,2026-07-29T13:21:37.460Z,-285,708,1390
1785331297470,2026-07-29T13:21:37.470Z,-118,586,904
1785331297480,2026-07-29T13:21:37.480Z,-446,176,-111
1785331297490,2026-07-29T13:21:37.490Z,-986,901,290
1785331297500,2026-07-29T13:21:37.500Z,-133,1181,699
1785331297510,2026-07-29T13:21:37.510Z,149,439,1395
1785331297520,2026-07-29T13:21:37.520Z,205,118,1489
1785331297530,2026-07-29T13:21:37.530Z,205,118,1489
1785331297540,2026-07-29T13:21:37.540Z,-871,78,710
1785331297550,2026-07-29T13:21:37.550Z,-583,378,853
1785331297560,2026-07-29T13:21:37.560Z,-710,1022,936
1785331297570,2026-07-29T13:21:37.570Z,-286,1174,938
1785331297580,2026-07-29T13:21:37.580Z,-214,594,936
1785331297590,2026-07-29T13:21:37.590Z,-214,594,936
1785331297600,2026-07-29T13:21:37.600Z,-856,408,978
1785331297610,2026-07-29T13:21:37.610Z,-522,396,1213
1785331297620,2026-07-29T13:21:37.620Z,-1030,335,830
1785331297630,2026-07-29T13:21:37.630Z,-390,406,1456
1785331297640,2026-07-29T13:21:37.640Z,-467,609,1060
1785331297650,2026-07-29T13:21:37.650Z,259,982,1230
1785331297660,2026-07-29T13:21:37.660Z,259,982,1230
1785331297670,2026-07-29T13:21:37.670Z,62,594,934
1785331297680,2026-07-29T13:21:37.680Z,-810,377,290
1785331297690,2026-07-29T13:21:37.690Z,-1585,161,757
1785331297700,2026-07-29T13:21:37.700Z,-301,139,1741
1785331297710,2026-07-29T13:21:37.710Z,-843,233,994
1785331297720,2026-07-29T13:21:37.720Z,-402,54,936
1785331297730,2026-07-29T13:21:37.730Z,29,-5,1083
1785331297740,2026-07-29T13:21:37.740Z,29,-5,1083
1785331297750,2026-07-29T13:21:37.750Z,-512,430,907
1785331297760,2026-07-29T13:21:37.760Z,-331,365,761
1785331297770,2026-07-29T13:21:37.770Z,-696,281,756
1785331297780,2026-07-29T13:21:37.780Z,-464,195,853
1785331297790,2026-07-29T13:21:37.790Z,-439,114,952
1785331297800,2026-07-29T13:21:37.800Z,-439,114,952
1785331297810,2026-07-29T13:21:37.810Z,-391,77,1367
1785331297820,2026-07-29T13:21:37.820Z,-436,272,1420
1785331297830,2026-07-29T13:21:37.830Z,-270,-27,830
1785331297840,2026-07-29T13:21:37.840Z,-384,68,948
1785331297850,2026-07-29T13:21:37.850Z,-587,161,1048
1785331297860,2026-07-29T13:21:37.860Z,-625,3,1140
1785331297870,2026-07-29T13:21:37.870Z,-294,-282,605
1785331297880,2026-07-29T13:21:37.880Z,-294,-282,605
1785331297890,2026-07-29T13:21:37.890Z,-273,121,893
1785331297900,2026-07-29T13:21:37.900Z,-852,-58,852
1785331297910,2026-07-29T13:21:37.910Z,-366,-57,1484
1785331297920,2026-07-29T13:21:37.920Z,-262,-241,1648
1785331297930,2026-07-29T13:21:37.930Z,-131,-632,1431
1785331297940,2026-07-29T13:21:37.940Z,-131,-632,1431
1785331297950,2026-07-29T13:21:37.950Z,-422,-48,399
1785331297960,2026-07-29T13:21:37.960Z,-369,149,449
1785331297970,2026-07-29T13:21:37.970Z,-83,166,647
1785331297980,2026-07-29T13:21:37.980Z,-577,76,741
1785331297990,2026-07-29T13:21:37.990Z,-840,-121,1362
1785331298000,2026-07-29T13:21:38.000Z,-148,-405,1804
1785331298010,2026-07-29T13:21:38.010Z,-486,-451,1202
1785331298020,2026-07-29T13:21:38.020Z,-736,-364,349
1785331298030,2026-07-29T13:21:38.030Z,-736,-364,349
1785331298040,2026-07-29T13:21:38.040Z,-462,2,721
1785331298050,2026-07-29T13:21:38.050Z,-419,17,1199
1785331298060,2026-07-29T13:21:38.060Z,-419,17,1199
1785331298070,2026-07-29T13:21:38.070Z,-228,-230,1272
1785331298080,2026-07-29T13:21:38.080Z,-489,-319,957
1785331298090,2026-07-29T13:21:38.090Z,-489,-319,957
1785331298100,2026-07-29T13:21:38.100Z,-552,-163,734
1785331298110,2026-07-29T13:21:38.110Z,-563,24,867
1785331298120,2026-07-29T13:21:38.120Z,-319,83,1062
1785331298130,2026-07-29T13:21:38.130Z,-639,23,998
1785331298140,2026-07-29T13:21:38.140Z,-17,9,1091
1785331298150,2026-07-29T13:21:38.150Z,-109,-82,988
1785331298160,2026-07-29T13:21:38.160Z,-246,-145,1335
1785331298170,2026-07-29T13:21:38.170Z,-687,-234,1241
1785331298180,2026-07-29T13:21:38.180Z,-370,-294,1150
1785331298190,2026-07-29T13:21:38.190Z,-422,134,961
1785331298200,2026-07-29T13:21:38.200Z,-612,226,591
1785331298210,2026-07-29T13:21:38.210Z,-489,194,561
1785331298220,2026-07-29T13:21:38.220Z,-308,114,1021
1785331298230,2026-07-29T13:21:38.230Z,-308,114,1021
1785331298240,2026-07-29T13:21:38.240Z,-662,57,1347
1785331298250,2026-07-29T13:21:38.250Z,-193,-47,1236
1785331298260,2026-07-29T13:21:38.260Z,-107,80,1033
1785331298270,2026-07-29T13:21:38.270Z,-637,29,739
1785331298280,2026-07-29T13:21:38.280Z,-634,139,905
1785331298290,2026-07-29T13:21:38.290Z,-385,183,1081
1785331298300,2026-07-29T13:21:38.300Z,-375,253,982
1785331298310,2026-07-29T13:21:38.310Z,-386,114,806
1785331298320,2026-07-29T13:21:38.320Z,-144,138,1004
1785331298330,2026-07-29T13:21:38.330Z,-565,-46,823
1785331298340,2026-07-29T13:21:38.340Z,-565,-46,823
1785331298350,2026-07-29T13:21:38.350Z,-488,63,1121
1785331298360,2026-07-29T13:21:38.360Z,-401,227,1257
1785331298370,2026-07-29T13:21:38.370Z,-364,285,1040
1785331298380,2026-07-29T13:21:38.380Z,-287,288,835
1785331298390,2026-07-29T13:21:38.390Z,-353,269,779
1785331298400,2026-07-29T13:21:38.400Z,-439,181,1017
1785331298410,2026-07-29T13:21:38.410Z,-172,85,1137
1785331298420,2026-07-29T13:21:38.420Z,-212,-14,1210
1785331298430,2026-07-29T13:21:38.430Z,-378,10,953
1785331298440,2026-07-29T13:21:38.440Z,-548,102,796
1785331298450,2026-07-29T13:21:38.450Z,-225,143,803
1785331298460,2026-07-29T13:21:38.460Z,-103,186,1211
1785331298470,2026-07-29T13:21:38.470Z,-425,45,1190
1785331298480,2026-07-29T13:21:38.480Z,-120,47,1294
1785331298490,2026-07-29T13:21:38.490Z,-296,65,929
1785331298500,2026-07-29T13:21:38.500Z,-317,97,986
1785331298510,2026-07-29T13:21:38.510Z,-387,92,920
1785331298520,2026-07-29T13:21:38.520Z,-289,148,1067
1785331298530,2026-07-29T13:21:38.530Z,-616,56,971
1785331298540,2026-07-29T13:21:38.540Z,-353,51,1019
1785331298550,2026-07-29T13:21:38.550Z,-207,19,998
1785331298560,2026-07-29T13:21:38.560Z,-606,27,809
1785331298570,2026-07-29T13:21:38.570Z,-201,2,1051
1785331298580,2026-07-29T13:21:38.580Z,-327,-58,1171
1785331298590,2026-07-29T13:21:38.590Z,-474,14,1140
1785331298600,2026-07-29T13:21:38.600Z,-286,17,1194
1785331298610,2026-07-29T13:21:38.610Z,-286,17,1194
1785331298620,2026-07-29T13:21:38.620Z,-263,-78,706
1785331298630,2026-07-29T13:21:38.630Z,-403,-29,699
1785331298640,2026-07-29T13:21:38.640Z,-205,-59,787
1785331298650,2026-07-29T13:21:38.650Z,-479,-115,841
1785331298660,2026-07-29T13:21:38.660Z,-411,-144,946
1785331298670,2026-07-29T13:21:38.670Z,-210,-150,1190
1785331298680,2026-07-29T13:21:38.680Z,-365,-156,1159
1785331298690,2026-07-29T13:21:38.690Z,-177,-78,1259
1785331298700,2026-07-29T13:21:38.700Z,-436,23,949
1785331298710,2026-07-29T13:21:38.710Z,-274,16,899
1785331298720,2026-07-29T13:21:38.720Z,-556,-34,848
1785331298730,2026-07-29T13:21:38.730Z,-373,-97,957
1785331298740,2026-07-29T13:21:38.740Z,-356,-203,1137
1785331298750,2026-07-29T13:21:38.750Z,-367,-207,1122
1785331298760,2026-07-29T13:21:38.760Z,-335,-209,1136
1785331298770,2026-07-29T13:21:38.770Z,-185,-209,1073
1785331298780,2026-07-29T13:21:38.780Z,-211,-121,1063
1785331298790,2026-07-29T13:21:38.790Z,-281,-87,1030
1785331298800,2026-07-29T13:21:38.800Z,-281,-87,1030
1785331298810,2026-07-29T13:21:38.810Z,-560,-159,748
1785331298820,2026-07-29T13:21:38.820Z,-426,-239,800
1785331298830,2026-07-29T13:21:38.830Z,-194,-288,923
1785331298840,2026-07-29T13:21:38.840Z,-423,-271,892
1785331298850,2026-07-29T13:21:38.850Z,-191,-218,990
1785331298860,2026-07-29T13:21:38.860Z,-193,-201,1065
1785331298870,2026-07-29T13:21:38.870Z,-338,-187,939
1785331298880,2026-07-29T13:21:38.880Z,-218,-202,972
1785331298890,2026-07-29T13:21:38.890Z,-273,-184,901
1785331298900,2026-07-29T13:21:38.900Z,-428,-212,720
1785331298910,2026-07-29T13:21:38.910Z,-397,-158,826
1785331298920,2026-07-29T13:21:38.920Z,-400,-176,922
1785331298930,2026-07-29T13:21:38.930Z,-450,-254,913
1785331298940,2026-07-29T13:21:38.940Z,-416,-301,973
1785331298950,2026-07-29T13:21:38.950Z,-329,-295,1039
1785331298960,2026-07-29T13:21:38.960Z,-367,-265,920
1785331298970,2026-07-29T13:21:38.970Z,-255,-242,860
1785331298980,2026-07-29T13:21:38.980Z,-328,-173,769
1785331298990,2026-07-29T13:21:38.990Z,-59,-70,865
1785331299000,2026-07-29T13:21:39.000Z,-59,-70,865
1785331299010,2026-07-29T13:21:39.010Z,-59,-70,865
1785331299020,2026-07-29T13:21:39.020Z,-114,-176,1177
1785331299030,2026-07-29T13:21:39.030Z,-214,-196,1330
1785331299040,2026-07-29T13:21:39.040Z,-247,-143,1168
1785331299050,2026-07-29T13:21:39.050Z,-455,-21,874
1785331299060,2026-07-29T13:21:39.060Z,-470,30,676
1785331299070,2026-07-29T13:21:39.070Z,-470,30,676
1785331299080,2026-07-29T13:21:39.080Z,-22,-118,1652
1785331299090,2026-07-29T13:21:39.090Z,-22,-118,1652
1785331299100,2026-07-29T13:21:39.100Z,12,-321,1302
1785331299110,2026-07-29T13:21:39.110Z,-108,-342,984
1785331299120,2026-07-29T13:21:39.120Z,-146,-236,951
1785331299130,2026-07-29T13:21:39.130Z,-358,-201,853
1785331299140,2026-07-29T13:21:39.140Z,-861,-263,347
1785331299150,2026-07-29T13:21:39.150Z,-773,-255,528
1785331299160,2026-07-29T13:21:39.160Z,14,-342,973
1785331299170,2026-07-29T13:21:39.170Z,-6,-424,982
1785331299180,2026-07-29T13:21:39.180Z,73,-387,1457
1785331299190,2026-07-29T13:21:39.190Z,92,-307,1494
1785331299200,2026-07-29T13:21:39.200Z,-108,-95,1188
1785331299210,2026-07-29T13:21:39.210Z,-494,141,797
1785331299220,2026-07-29T13:21:39.220Z,56,34,904
1785331299230,2026-07-29T13:21:39.230Z,357,-96,1123
1785331299240,2026-07-29T13:21:39.240Z,357,-96,1123
1785331299250,2026-07-29T13:21:39.250Z,77,-147,1094
1785331299260,2026-07-29T13:21:39.260Z,-164,-163,809
1785331299270,2026-07-29T13:21:39.270Z,-122,-281,704
1785331299280,2026-07-29T13:21:39.280Z,-442,-310,635
1785331299290,2026-07-29T13:21:39.290Z,-457,-242,853
1785331299300,2026-07-29T13:21:39.300Z,-457,-242,853
1785331299310,2026-07-29T13:21:39.310Z,-276,-273,1320
1785331299320,2026-07-29T13:21:39.320Z,-259,-361,1181
1785331299330,2026-07-29T13:21:39.330Z,-408,-340,787
1785331299340,2026-07-29T13:21:39.340Z,-173,-325,684
1785331299350,2026-07-29T13:21:39.350Z,-178,-202,1013
1785331299360,2026-07-29T13:21:39.360Z,-178,-202,1013
1785331299370,2026-07-29T13:21:39.370Z,-10,-9,1082
1785331299380,2026-07-29T13:21:39.380Z,-10,-9,1082
1785331299390,2026-07-29T13:21:39.390Z,-162,-88,890
1785331299400,2026-07-29T13:21:39.400Z,17,-85,815
1785331299410,2026-07-29T13:21:39.410Z,-240,22,659
1785331299420,2026-07-29T13:21:39.420Z,-311,-149,918
1785331299430,2026-07-29T13:21:39.430Z,-361,-156,1104
1785331299440,2026-07-29T13:21:39.440Z,-148,-151,1331
1785331299450,2026-07-29T13:21:39.450Z,-15,-87,750
1785331299460,2026-07-29T13:21:39.460Z,-15,-87,750
1785331299470,2026-07-29T13:21:39.470Z,-233,-164,655
1785331299480,2026-07-29T13:21:39.480Z,23,-227,819
1785331299490,2026-07-29T13:21:39.490Z,-287,-268,783
1785331299500,2026-07-29T13:21:39.500Z,-252,-135,1065
1785331299510,2026-07-29T13:21:39.510Z,-220,-123,1128
1785331299520,2026-07-29T13:21:39.520Z,-242,-77,1110
1785331299530,2026-07-29T13:21:39.530Z,-192,31,1024
1785331299540,2026-07-29T13:21:39.540Z,-192,31,1024
1785331299550,2026-07-29T13:21:39.550Z,-96,38,915
1785331299560,2026-07-29T13:21:39.560Z,-101,-64,909
1785331299570,2026-07-29T13:21:39.570Z,-101,-64,909
1785331299580,2026-07-29T13:21:39.580Z,-118,23,993
1785331299590,2026-07-29T13:21:39.590Z,-146,-31,998
1785331299600,2026-07-29T13:21:39.600Z,-166,-68,1068
1785331299610,2026-07-29T13:21:39.610Z,-260,-107,958
1785331299620,2026-07-29T13:21:39.620Z,-182,-53,998
1785331299630,2026-07-29T13:21:39.630Z,-276,-110,920
1785331299640,2026-07-29T13:21:39.640Z,-118,-101,1006
1785331299650,2026-07-29T13:21:39.650Z,-296,-30,874
1785331299660,2026-07-29T13:21:39.660Z,-239,-2,941
1785331299670,2026-07-29T13:21:39.670Z,-114,25,1014
1785331299680,2026-07-29T13:21:39.680Z,-153,52,1115
1785331299690,2026-07-29T13:21:39.690Z,-169,9,1175
1785331299700,2026-07-29T13:21:39.700Z,-236,-104,1069
1785331299710,2026-07-29T13:21:39.710Z,-236,-104,1069
1785331299720,2026-07-29T13:21:39.720Z,-240,-40,890
1785331299730,2026-07-29T13:21:39.730Z,-185,-17,882
1785331299740,2026-07-29T13:21:39.740Z,-185,36,905
1785331299750,2026-07-29T13:21:39.750Z,-214,62,941
1785331299760,2026-07-29T13:21:39.760Z,-198,33,947
1785331299770,2026-07-29T13:21:39.770Z,-159,-130,977
1785331299780,2026-07-29T13:21:39.780Z,-199,-173,966
1785331299790,2026-07-29T13:21:39.790Z,-199,-173,966
1785331299800,2026-07-29T13:21:39.800Z,-132,-193,960
1785331299810,2026-07-29T13:21:39.810Z,-31,-120,1030
1785331299820,2026-07-29T13:21:39.820Z,-201,111,900
1785331299830,2026-07-29T13:21:39.830Z,60,78,966
1785331299840,2026-07-29T13:21:39.840Z,-85,49,995
1785331299850,2026-07-29T13:21:39.850Z,73,-3,1151
